FWEIGHT,FASTFIN,FASTOTH,FDBTTOT,FNETWTH
1436.0043,90458.88380883078,523004.3746466285,315059.7940101319,298403.4644453273
166.7649,435804.5183498358,283221.6380976759,420644.3486335991,298381.8078139126
942.3724999999999,110152.536638045,200036.1416318708,11857.08902188668,298331.589248029
830.7719,123038.216180605,535384.4615880146,360116.7322933013,298305.9454753183
1633.6578,296818.212497726,1281.447595687337,0,298099.6600934133
648.3839,28598.19920414598,301031.5877326524,31675.36638704014,297954.4205497583
386.8723,303838.1987933071,13943.88739714018,20326.43832323432,297455.647867213
221.2697,240281.4101172067,77321.24475672746,20326.43832323432,297276.2165506999
1023.6927,242165.9701965574,332741.9858632205,277738.1947555267,297169.7613042512
400.8997,142284.2859909734,207637.9494028974,52792.27731173357,297129.9580821372
1031.8434,346146.572574729,154208.1004979677,203264.3832323432,297090.2898403536
2229.832,610597.4657096078,584687.6148458156,898315.6492296054,296969.4313258179
2860.8726,241694.8301767198,55210.84386842731,0,296905.6740451471
315.5494,55594.52234084391,242823.4596573632,1524.482874242574,296893.4991239646
2517.6344,176677.5074391226,402461.4228489213,282311.6433782544,296827.2869097895
553.948,235004.6418950249,227163.7356490485,165434.623019657,296733.7545244164
353.7296,156418.4865861032,140307.6520023762,0,296726.1385884795
1499.3164,266264.7822112537,271058.7456640333,240642.4448156241,296681.083059663
1364.7551,325981.7797256772,43873.29056421053,73401.02727834614,296454.0430115415
590.7504,343932.214481492,252162.8234903387,299814.9652677062,296280.0727041245
416.5713,895.1660376915545,295384.5305313184,0,296279.69656901
1452.6584,204474.7686095446,147692.2652656592,56010.63004624566,296156.4038289581
2085.6886,290175.138218015,315366.4252437311,309413.5611425668,296128.0023191792
467.1323,48056.28202344135,248036.12784321,0,296092.4098666514
180.8469,91872.30386834375,204206.2761805482,0,296078.5800488919
719.3296,74393.00913236657,221538.3978984888,0,295931.4070308554
2467.6808,352883.8748584076,630732.8504874622,687852.3190911168,295764.4062547531
1983.0188,22614.7209522077,598588.063341407,325787.6364585056,295415.147835109
349.4158,53003.25223173678,242389.070641876,0,295392.3228736127
288.3169,152649.366427402,396597.1711398437,254080.4790404289,295166.0585268167
1804.6104,187749.2979053076,528217.0428324753,420983.122605653,294983.21813213
993.8372000000001,143226.5660306487,383131.1116597395,231382.6229128173,294975.0547775709
1289.1485,183650.37973272,325791.7616154247,214556.8489674733,294885.2923806714
1901.5888,123391.5711954832,228488.6221462845,57026.95196240738,294853.2413793603
1884.2584,245935.0903552587,271058.7456640333,222235.7256673618,294758.1103519302
1745.4372,160658.7467646422,312325.7021353205,178308.0339577055,294676.4149422572
524.4792,0,294515.752500344,0,294515.752500344
4142.9815,292507.2813162114,1998.189471241272,0,294505.4707874527
1317.0286,52979.6952307449,287999.9172680355,46524.95882873633,294454.653670044
354.4817,245935.0903552587,127275.9815377593,78764.94850253298,294446.123390485
1439.6254,74440.12313435033,569961.8272207984,350066.4377890354,294335.5125661133
357.5395,153120.5064472396,141176.4300333507,0,294296.9364805903
749.6213,263844.0647893278,42135.73450226159,11687.70203585973,294292.0972557297
894.5045,272695.8434820378,21545.69516816675,0,294241.5386502045
1247.3864,227051.7983601652,172886.8281639187,105866.8662668454,294071.7602572386
1416.6074,2007.056484508433,743673.9945141429,451698.629405207,293982.4215934443
3636.4978,172908.3872804213,459670.4561885899,338773.9720539053,293804.871415106
782.3002,151235.9463678889,340126.5991265034,197618.1503647781,293744.3951296143
814.099,274768.8595693235,24325.78486728505,5363.921224186834,293730.7232124217
1129.5853,39481.53366239594,314932.0362282439,60866.39031235165,293547.1795782882
1015.0934,146053.4061496747,148561.0432966337,1072.784244837367,293541.665201471
1580.0844,145582.2661298371,163764.6588386868,15809.45202918225,293537.4729393416
1122.415,141813.1459711357,151601.7664050443,0,293414.9123761801
1628.101,65158.66474354842,791456.7862177384,563239.9597039553,293375.4912573315
1029.2885,177619.7874787979,115330.2836118603,0,292950.0710906583
2242.7503,290222.2522199987,19113.11668143825,16486.99997329006,292848.368928147
1394.7718,174416.0353439018,240651.5145799271,122410.3285688111,292657.2213550177
1200.8512,319225.6318412051,781856.7889754706,808540.5466353205,292541.8741813552
407.8823,24452.16702957457,413972.731759333,146068.0442839088,292356.8545049988
664.7562,151377.2883738402,172886.8281639187,32014.14035909405,292249.9761786649
933.6369,248149.4484484957,219149.258313309,175055.803825988,292242.9029358167
1635.6211,135594.0977092787,156597.2400831475,0,292191.3377924261
618.8147,39669.98967033099,348379.9904207608,95985.9587486065,292064.0213424853
454.7421,102237.3843047723,310153.7570578844,120547.0717225146,291844.069640142
771.8474,9422.800396753206,282352.8600667014,0,291775.6604634546
715.3546,246877.370394934,473484.0268810839,428831.3862915685,291530.0109844494
411.9258,11307.36047610385,280180.9149892653,0,291488.2754653691
301.6974,130882.697510902,387909.3908300991,227599.6468915487,291192.4414494524
636.0916,71236.37099945423,490859.5875005732,271019.1776431242,291076.7808569032
3882.9146,131919.2055545449,205900.3933409484,46863.73280079023,290955.866094703
177.5007,173615.0973101778,365755.5510402501,248434.2461728638,290936.4021775641
1237.9577,88480.09572551261,202425.2812170506,0,290905.3769425632
1131.2559,40518.04170603878,250121.1951175487,0,290639.2368235875
1199.8023,279904.2857855539,11294.11440266806,592.8544510943342,290605.5457371277
892.063,168196.9870820447,300597.1987171652,178195.1093003542,290599.0764988557
2369.8438,5842.136245986988,284741.9996518812,0,290584.1358978682
3009.9623,6784.416285662308,963474.8363506827,679693.5125974852,290565.7400388598
2122.2912,15076.48063480513,444814.3518589265,169386.9860269526,290503.846466779
834.1943,259598.1509305509,30841.62009959354,0,290439.7710301444
804.2423,137572.8857925968,152861.4945499572,0,290434.3803425541
1062.0379,130035.5877552339,391818.8919694841,231495.5475701686,290358.9321545494
622.577,119482.0513108703,361411.6608853778,190560.3592803217,290333.3529159264
816.3511,45841.92393020435,498244.2007638562,254080.4790404289,290005.6456536316
1026.1738,86689.76365012949,282352.8600667014,79047.26014591123,289995.3635709197
620.3652,249704.21051396,400072.2832637415,360229.6569506526,289546.8368270489
2966.7719,25253.10506329859,922642.2688948828,658350.7523580893,289544.621600092
1090.1038,213473.5429884439,379655.9995358416,303767.3282750017,289362.2142492838
1996.8901,-659.5960277727245,470877.6927881605,180877.0699124476,289341.0268479402
1648.5033,243296.7062441678,384434.2787062012,338773.9720539053,288957.0128964637
1294.1319,159009.7566952103,355764.6036840439,225849.3147026035,288925.0456766507
1234.277,33026.91539061999,504325.6469806774,248434.2461728638,288918.3161984336
447.6148,39340.19165644464,249556.4893974153,0,288896.68105386
2115.4724,216724.4091253237,410932.0086509223,338773.9720539053,288882.4457223408
1636.9803,44287.16186474007,288434.3062835227,44040.61636700768,288680.8517812551
768.6836,38020.99960089919,267583.6335401355,16938.69860269526,288665.9345383394
1819.4126,189398.2879747394,521266.8185846795,421999.4445218146,288665.6620376043
798.3667,249704.21051396,424832.4571465138,385920.0164980738,288616.6511624
682.2848,366546.9354336997,271927.5236950078,350066.4377890354,288408.0213396722
777.2671,7773.810327321395,280615.3040047525,0,288389.1143320739
391.7123,258184.7308710378,29972.84206861907,0,288157.5729396569
1303.7218,80517.82939025614,207637.9494028974,0,288155.7787931535
2547.3548,97054.84408655802,522135.5966156541,331151.5576826924,288038.8830195197
133.6442,178797.6375283921,449592.6310292861,340467.8419141748,287922.4266435034
392.9642,81742.79344183406,205900.3933409484,0,287643.1867827824
586.5752,164664.379213302,201990.8922015633,79047.26014591123,287608.0112689541
1119.3451,40518.04170603878,269321.1896020844,22302.6198268821,287536.6114812411
353.7296,295781.7044540831,9773.752848462742,18067.94517620828,287487.5121263376
1802.5327,84569.63356086002,202859.6702325378,0,287429.3037933978
806.6837,8480.520357077887,369230.663164148,90339.72588104141,287371.4576401845
825.0603,50977.35014643484,236307.6244250547,0,287284.9745714896
1661.4938,179763.4745690593,211938.4006562209,104455.3080499541,287246.5671753261
690.3378,79151.52333272694,214588.1736506931,6493.167797699852,287246.5291857201
913.4378,134274.9056537332,152861.4945499572,0,287136.4002036905
957.5927,1978.788083318173,883547.2575010319,598500.6839618994,287025.3616224506
4273.4015,118538.8289911553,317972.7593366546,149512.2463331235,286999.3419946863
1016.9609,269963.2313669793,18244.33865046378,1242.171230864319,286965.3987865788
792.0484,0,286696.7502215737,0,286696.7502215737
1101.9881,260540.4309702261,26070.29115348177,0,286610.7221237079
1532.5101,283037.3669174744,10338.45856859614,6775.479441078106,286600.3460449924
1924.4395,70105.63495184385,394425.2260624075,177969.2599856516,286561.6010285998
2380.6329,20758.42927404731,462624.301493903,197053.5270780216,286329.2036899288
1813.6546,291447.2162715766,26714.92445246483,32183.527345121,285978.6133789205
949.9704,306.2410128944792,320579.0934295779,35006.64377890355,285878.6906635689
2955.965,10836.22045626619,354027.0476220948,79160.18480326253,285703.0832750985
1850.7395,201600.8144885348,296253.3085622929,212185.431163096,285668.6918877317
1000.5934,322259.7735689596,185049.7205975612,221727.564709281,285581.9294572398
486.6887,119198.425018928,289954.667837728,123652.4997996754,285500.5930569806
1945.604,271517.9934324436,25194.56289825951,11377.15922814365,285335.3971025595
1213.8887,103650.8043642853,825339.1294257427,643670.5469024201,285319.3868876078
988.6205,304167.9968071935,428307.5692704117,447181.643111155,285293.9229664502
3079.5754,5653.680238051924,742588.0219754247,462991.0951403372,285250.6070731394
966.4046,97290.41409647684,188090.4437059719,508.1609580808579,284872.6968443679
2465.3015,273732.3515256807,11076.91989492444,0,284809.2714206051
1414.3963,69870.06494192503,247608.6890519705,32748.15063187751,284730.6033620181
540.0172,196936.528292142,87746.58112842106,0,284683.1094205631
694.1361000000001,177384.2174688791,357936.54876148,250975.0509632681,284345.7152670909
127.957,63839.47268800297,220235.2308520271,169.3869860269526,283905.3165540031
1544.0769,120658.9590804248,309502.1735346535,146802.0545566923,283359.078058386
597.0421,93992.43395761322,415275.8988057947,226018.7016886304,283249.6310747775
2310.9448,144168.846070324,583384.4477993537,444358.5266773724,283194.7671923054
356.533,338843.9022672453,216325.729712642,272148.4242166372,283021.2077632501
450.969,263414.3850912359,39095.01139385097,19648.8903791265,282860.5061059603
1465.2279,198915.3163754602,390950.1139385097,307267.9926528921,282597.4376610778
1899.6135,240846.7781410119,41701.34548677436,0,282548.1236277863
1202.2765,285416.6240176546,9252.486029878062,12195.86299394059,282473.2470535921
535.3674,159245.3267051292,371402.6082415842,248434.2461728638,282213.6887738495
1676.6254,56301.2323706004,225882.2880533611,0,282183.5204239615
701.0082,211376.9699001663,220669.6198675144,150020.4072912044,282026.1824764762
1381.6084,61436.6585868309,750189.8297464513,529616.6429776052,282009.845355677
1382.6729,151235.9463678889,260633.4092923398,129863.355953997,282005.9997062317
35.2218,303272.8307695019,275619.8303266493,296991.8488339236,281900.8122622276
1899.6135,82449.50347159056,199384.5581086399,0,281834.0615802305
1841.96,150764.8063480513,130968.2881694007,0,281733.0945174521
1323.2954,171589.1952248759,313194.480166295,203264.3832323432,281519.2921588277
522.8978,74204.55312443149,231529.3452546952,24278.80133052988,281455.0970485968
1307.02,250481.5915466921,188959.2217369463,158094.5202918225,281346.2929918159
379.0936,895.1660376915545,282352.8600667014,2258.493147026035,280989.532957367
941.7683,141.3420059512981,313780.9053372027,33341.00508297185,280581.2422601822
920.2148,989.3940416590867,286696.7502215737,7396.565056510265,280289.5792067226
2105.2549,156418.4865861032,310153.7570578844,186325.6846296479,280246.5590143397
2700.503,44759.2441646174,348336.5515192121,112924.6573513018,280171.1383325277
1894.7848,48527.42204327901,609882.1777440751,378297.6021268609,280111.9976604932
1317.3379,266947.9352400184,13031.67046461699,0,279979.6057046353
2187.7351,144168.846070324,374443.3313499948,238835.6502980032,279776.5271223157
2756.4613,274674.6315653559,4995.473678103179,0,279670.1052434591
469.0387,47114.94426380571,232398.1232856696,0,279513.0675494754
2743.0806,90930.02382866845,224579.1210068995,36135.89035241656,279373.2544831514
966.4842,250176.2928138373,369447.8576718916,340608.9977358639,279015.152749865
311.7135,11118.90446816878,362714.8279318395,94856.71217509347,278977.0202249148
2522.3624,273261.211505843,5668.776652108389,0,278929.9881579514
346.1907,8951.660376915544,276662.3639638186,6775.479441078106,278838.5448996561
1171.0549,112366.894731282,166370.9929316102,0,278737.8876628922
949.664,70294.09095977891,229791.7891927462,21455.68489674733,278630.1952557779
1461.5768,181388.9076374992,549936.4936068369,452771.4136500444,278553.9875942917
700.4154,164.8990069431811,593375.3951555602,315059.7940101319,278480.5001523715
176.9791,265628.7431844729,182660.5810123814,169810.45349202,278478.8707048343
1596.5196,273991.4785365913,4343.89015487233,0,278335.3686914637
1332.7795,268785.3813173852,200687.7251551016,191181.4448957539,278291.6615767329
236.513,3769.120158701282,587511.1434464826,313309.4618211867,277970.8017839972
1021.4679,291258.7602636416,424398.0681310266,437921.8212083483,277735.00718632
907.1979,86502.24992223411,191131.1668143825,0,277633.4167366166
1215.1536,81884.13544778536,221538.3978984888,25972.67119079941,277449.8621554747
1281.2896,279009.1197478625,246732.9607967483,248434.2461728638,277307.8343717469
1980.2342,7302.670307483734,269581.8230113768,0,276884.4933188605
1165.4882,286688.7020712163,340560.9881419907,350743.9857331433,276505.7044800637
944.2311999999999,2826.840119025962,273621.640855408,0,276448.480974434
44.4975,363767.2093166575,307113.0339494737,394445.8281280971,276434.4151380342
3117.2385,145488.0381258695,248687.7113664409,118006.2669321103,276169.4825602
857.3142,77502.53326329512,198515.7800776655,0,276018.3133409606
2023.4392,683.1530287646074,275185.4413111621,0,275868.5943399267
886.4397,2073.016087285705,397465.9491708181,123934.8114430537,275604.1538150501
886.5453,298278.7465592227,196691.3462126191,219525.5338909306,275444.5588809112
1764.0862,124333.8512351585,260633.4092923398,109536.9176307627,275430.3428967355
2475.7309,105536.3067236756,1002135.458729046,832537.0363224723,275134.7291302497
954.4191,159198.2127031454,336217.0979871183,220293.4215609195,275121.8891293443
1161.1942,164899.0069431811,110095.8959752392,90.3397258810414,274904.5631925393
1346.187,56536.80238051924,218019.8468730422,0,274556.6492535615
1377.9345,49940.84210279199,490816.1485990245,266219.8797056939,274537.1109961226
954.9628,154062.7864869149,346208.0453433247,225849.3147026035,274421.5171276361
570.6636999999999,101554.2312760077,380524.7775668161,207781.3695263953,274297.6393164285
1077.7423,235098.8698989925,479131.0840824179,440406.1636700769,273823.7903113335
1423.3717,264474.4501358706,8687.780309744659,0,273162.2304456152
2834.6178,895.1660376915545,299294.0316707035,27101.91776431242,273087.2799440827
1268.6494,161506.7988003499,438298.516626618,327481.5063187751,272323.8091081929
1675.8267,312884.0871741902,308850.5900114226,349501.8145022789,272232.8626833339
1758.3164,152460.9104194668,509538.3151665242,389872.3795053693,272126.8460806217
1205.3204,113073.6047610385,475221.5829430328,316189.0405836449,272106.1471204264
948.554,175358.3153835772,352289.4915601459,255774.3489006985,271873.4580430246
2062.7616,266665.2512281158,4995.473678103179,0,271660.7249062189
1441.5365,141577.5759612169,835851.3436005337,705779.108445636,271649.8111161146
629.4014,175028.5173696908,125972.8144912976,29360.41091133845,271640.9209496499
635.2708,77756.94887400744,193737.5009073059,0,271494.4497813133
2712.4251,33874.96742632778,658099.3584631579,420531.4239762477,271442.9019132379
2465.3015,70246.97695779514,200774.6029581991,0,271021.5799159942
10,14275.54260108111,582081.2807528921,325335.9378291004,271020.8855248729
442.1716,89516.60376915547,190913.9723066389,9598.59587486065,270831.9802009337
283.9268,302519.0067377617,134660.5948010422,166563.8695931701,270615.7319456338
2289.0214,4711.400198376603,265846.0774781866,0,270557.4776765632
998.4562,989.3940416590867,269538.384109828,0,270527.7781514871
451.4802,259127.0109107131,11076.91989492444,0,270203.9308056376
4163.1719,126995.7923472413,860090.2506647212,717071.5741807662,270014.4688311963
2034.1066,199857.5964151355,213675.9567181699,143978.9381229097,269554.6150103956
2289.0214,989.3940416590867,268452.41157111,0,269441.805612769
1853.4605,65252.89274751595,339692.2101110162,135509.5888215621,269435.5140369701
729.1561,37832.54359296412,589031.5050006879,357519.4651742213,269344.5834194307
2203.528,226853.9195518334,42483.24571465138,0,269337.1652664848
1691.9215,189398.2879747394,79927.57884965086,0,269325.8668243903
1900.1284,218608.9692046744,50389.12579651902,0,268998.0950011933
949.3862,278914.8917438949,436126.5715491819,446052.396537642,268989.0667554348
976.2944,66901.88281694775,247167.3498122355,45169.8629405207,268899.3696886626
1408.2963,149351.3862885383,119456.9792589891,0,268808.3655475274
1954.2676,195004.8542108076,405284.9514495883,331490.3316547463,268799.4740056497
2071.1258,1154.293048602268,425701.2351774883,158094.5202918225,268761.0079342681
1882.424,26854.98113074664,385303.0567371756,143414.3148361532,268743.723031769
212.9332,334415.1860807713,475221.5829430328,540909.1087127354,268727.6603110688
80.35380000000001,62708.73664039258,228488.6221462845,22584.93147026035,268612.4273164168
1952.687,237124.7719842944,31276.00911508077,0,268400.7810993752
442.2597,388549.1743601185,338823.4320800417,459321.0437764199,268051.5626637402
1301.9795,86218.62363029184,342732.9332194268,160917.636725605,268033.9201241136
341.3093,156465.600588087,119891.3682744763,8469.349301347631,267887.6195612156
1233.1492,136489.2637469702,297990.8646242418,166846.1812365483,267633.9471346636
821.3775000000001,265722.9711884404,5386.423792041688,3500.664377890354,267608.7306025917
2334.6989,43580.45183498358,258895.8532303908,35006.64377890355,267469.6612864709
250.5963,128102.9713938598,166805.3819470975,27497.15406504197,267411.1992759153
1693.2024,494.6970208295434,266801.7333122584,0,267296.430333088
1271.8687,87490.70168385351,816651.349115998,637177.3791047201,266964.6716951315
1508.5793,117502.3209475125,258874.1337796164,109536.9176307627,266839.5370963662
2832.4396,282.6840119025962,351116.6412183304,84693.49301347631,266705.8322167567
391.8101,72084.42303516202,194606.2789382804,0,266690.7019734424
2404.2084,223555.9394129698,167239.7709625847,124217.1230864319,266578.5872891226
973.5491,179033.2075383109,175493.1622568421,87996.5392410019,266529.8305541512
663.4764,32131.74935292843,234352.8738553622,0,266484.6232082906
1571.1067,2827.782399065637,671131.0289277749,407658.0130381994,266300.7982886411
1011.6638,204003.6285897069,253683.1850445441,191407.2942104565,266279.5194237945
1584.3932,120140.7050586034,329049.6792315789,182937.9449091088,266252.4393810735
1064.5107,43910.24984886994,222189.9814217197,0,266100.2312705896
3201.1504,95594.31002506128,638986.2417817196,468637.3280079023,265943.2237988786
1019.0766,226524.121537947,41701.34548677436,2371.417804377337,265854.0492203441
1896.7553,26619.4111208278,699366.3149344451,460167.9787065547,265817.7473487182
941.5418,268337.7982985394,9556.558340719124,12082.93833658929,265811.4183026692
771.8474,1790.332075383109,263978.2047115915,0,265768.5367869746
609.6199,229539.4176649081,402895.8118644086,367005.1363917307,265430.093137586
1785.9176,13427.49056537332,256289.5191374675,4404.061636700769,265312.94806614
424.4992,198043.7073387605,67113.10289277749,0,265156.810231538
865.6174,89516.60376915547,661183.5204731174,485576.0266105976,265124.0976316752
1458.0348,263367.2710892521,1737.556061948932,0,265104.827151201
890.9627,29210.68122993494,812307.4589611256,576480.3757783954,265037.764412665
636.9535,157596.3366356974,756488.4704710162,649316.7797699851,264768.0273367285
528.5743,207607.849741465,114635.2611870808,57535.11292048825,264707.9980080576
818.7089,6171.934259873351,382262.333628765,124047.736100405,264386.5317882333
409.9693,301341.1566881675,201122.1141705888,238271.0270112467,264192.2438475097
2351.3647,262424.9910495768,159855.1576993017,158094.5202918225,264185.628457056
609.6119,218137.8291848367,46045.23564164669,0,264183.0648264834
1149.1648,103415.2343543664,160723.9357302762,0,264139.1700846427
1095.346,48998.56206311667,553845.994746222,338773.9720539053,264070.5847554335
1683.2344,115476.4188622106,148561.0432966337,0,264037.4621588442
868.6681,83391.78351126586,278877.7479428035,98244.45189563252,264025.0795584369
529.8139,577146.5243011338,2001664.583365169,2314955.475701686,263855.6319646172
2490.6059,258184.7308710378,5647.057201334029,0,263831.7880723719
827.3183,137101.7457727591,285350.1442735633,158997.9175506329,263453.9724956896
7732.5887,6124.820257889583,267583.6335401355,10276.14381896846,263432.3099790566
1339.468,125464.5872827689,522135.5966156541,384226.1466378042,263374.0372606188
373.2106,129327.9354454377,350117.5464827098,216250.7188277429,263194.7631004047
438.5422,19787.88083318173,243257.8486728505,0,263045.7295060323
3498.124,264592.23514083,4561.084662615945,6210.856154321596,262942.4636491244
2038.6273,89987.74378899312,364886.7730092757,191971.917497213,262902.5993010558
1226.722,140399.7259116228,122497.7023673997,0,262897.4282790225
391.0772,165841.2869828564,96868.75045365295,0,262710.0374365094
922.647,92414.11489115706,226751.0660843356,56552.66840153192,262612.5125739608
472.1975,107419.9245229866,942624.1636072955,787536.5603679785,262507.5277623035
801.4381,54887.81231108742,214110.3457336571,6493.167797699852,262504.9902470447
3664.6641,3297.980138863622,280528.4262016551,21455.68489674733,262370.7214437713
671.0109,285275.2820117033,582081.2807528921,605276.1634029774,262080.399361618
1878.2414,164899.0069431811,111203.5879647316,14115.58216891272,261987.012739
291.8187,150835.477351027,163330.2698231996,52227.65402497706,261938.0931492495
2124.68,312295.1621493932,250642.4619361334,301057.1364985704,261880.4875869562
1182.5209,227961.0985984519,403113.0063721521,369489.4788534594,261584.6261171447
372.0779,239339.1300775314,22153.83978984888,0,261492.9698673803
2437.0536,121554.1251181164,471746.470819135,331885.5679554759,261415.0279817755
544.9191,242165.9701965574,19069.67777988952,0,261235.6479764469
1120.9168,257713.5908512002,3431.673222349141,0,261145.2640735493
436.4538,135193.6286924166,302334.7547791141,176388.3147827333,261140.0686887974
1114.6148,117785.0049594151,143348.3751107869,0,261133.3800702019
2703.9097,115711.9888721294,152036.1554205315,6747.24827674028,261000.8960159206
1749.8338,184404.2037644603,188090.4437059719,111513.0991344105,260981.5483360216
3996.2579,250505.148547684,10425.33637169359,0,260930.4849193776
1631.0432,232083.5737720315,187004.4711672538,158207.4449491738,260880.5999901115
500.6023,138515.1658322721,373140.1643035331,250805.6639772412,260849.666158564
275.8682,47349.57199368485,588597.1159852007,375192.1740497001,260754.5139291855
2448.0173,260069.2909503885,32579.17616154247,31901.21570174275,260747.2514101882
381.2473,128197.1993978274,132488.6497236061,0,260685.8491214334
405.9496,109445.8266082885,211981.8395577697,61092.23962705425,260335.4265390039
171.6544,20730.16087285705,629429.6834410005,389872.3795053693,260287.4648084882
1004.2462,162072.1668241551,351855.1025446587,253826.3985613885,260100.8708074253
2047.0928,1366.306057529215,258678.6587226472,0,260044.9647801764
511.0052,0,289303.0843144972,29360.41091133845,259942.6734031587
2022.0358,241459.2601668009,166370.9929316102,147931.3011302053,259898.9519682058
889.3375,163485.5868836681,185049.7205975612,88645.85602077188,259889.4514604575
237.9708,81507.22343191522,228271.4276385409,49969.16087795103,259809.4901925051
1359.5118,215310.9890658107,45610.84662615946,1219.586299394059,259702.2493925761
445.1733,143650.5920485026,115981.8671350912,0,259632.4591835938
365.4632,195193.3102187427,64224.4159397874,0,259417.7261585301
2318.8544,155480.9179466263,482171.8071908286,378297.6021268609,259355.123010594
1354.3542,238396.8500378561,20850.67274338718,0,259247.5227812433
316.7068,254839.6367301905,4126.695647128713,0,258966.3323773192
1734.3953,264050.4241180167,3084.162009959354,8187.037657969378,258947.5484700067
909.5338,47.11400198376603,286870.5058277686,28231.16433782544,258686.4554919269
1459.2609,136781.3705592695,179402.6633962272,57591.57524916389,258592.4587063328
3543.5829,71613.28301532436,506497.5920581136,319576.780304184,258534.094769254
810.7291,36513.35153741868,333610.7638941949,111682.4861204374,258441.6293111761
703.8688,188456.0079350641,323619.8165379886,254080.4790404289,257995.3454326238
1779.2638,288102.1221307293,191999.944845357,222292.1879960375,257809.8789800488
1370.1831,83014.87149539575,795800.6763726107,621085.6154321596,257729.9324358469
1656.0643,246830.2563929502,377266.8599506618,366440.5131049742,257656.6032386379
1010.6493,211541.8689071095,46045.23564164669,0,257587.1045487562
267.4634,151235.9463678889,264977.2994472121,158659.143578579,257554.1022365221
1665.4506,36278.72380753952,272057.840399654,50816.09580808579,257520.4683991077
1393.1387,94157.33296455641,163330.2698231996,0,257487.602787756
1878.7874,44758.30188457773,445248.7408744138,232624.7941436816,257382.2486153099
1277.0595,92814.58390801909,403547.3953876394,239400.2735847597,256961.7057108988
58.2649,7444.012313435032,386606.2237836373,137203.4586818316,256846.7774152407
473.9514,140965.093935428,821429.6282863574,705779.108445636,256615.6137761494
340.8463,245723.0773463318,10859.72538718082,0,256582.8027335126
3628.3005,1795.043475581486,730642.3240495258,475977.4307357369,256459.9367893703
1198.3583,136135.9087320919,121151.0964193893,875.1660944725885,256411.8390570086
2257.3651,75500.18817898506,201556.5031860761,20891.06160999083,256165.6297550703
969.391,49563.93008692186,206508.5379626305,0,256072.4680495524
634.782,39669.98967033099,251076.8509516206,34724.33213552529,256022.5084864263
616.8007,96583.70406672037,159420.7686838145,0,256004.4727505349
418.6071,20965.73088277588,235677.7603525982,705.779108445636,255937.7121269285
904.1138,99504.77218971385,336651.4870026055,180227.7531326776,255928.5060596418
1052.4944,11778.50049594151,244126.6267038249,0,255905.1271997664
679.7892000000001,42496.82978935696,356198.992699531,142793.2292207211,255902.5932681669
667.4741,142449.1849979166,327963.7066928609,214556.8489674733,255856.0427233041
95.34220000000001,38586.36762470438,216890.4354327754,0,255476.8030574798
1527.5288,212013.0089269471,212850.6175887441,169386.9860269526,255476.6404887387
1399.8534,115900.4448800644,406153.7294805628,266784.5029924504,255269.6713681768
2228.7454,2921.068122993494,421357.3450226159,169386.9860269526,254891.4271186568
1618.2844,252531.0506329859,241303.0981031579,239061.4996127058,254772.649123438
1034.0505,102614.2963206424,287565.5282525482,135509.5888215621,254670.2357516286
440.7566,245558.1783393885,271058.7456640333,261985.2050550201,254631.7189484018
1709.1113,55170.49632299002,201122.1141705888,1750.332188945177,254542.2783046337
352.3392,11590.04448800644,242823.4596573632,0,254413.5041453697
551.8819,97997.12412623334,156380.0455754039,0,254377.1697016372
2196.7768,236041.1499386678,26063.34092923398,7904.726014591123,254199.7648533107
461.9611,102472.9543146911,151688.6442081417,0,254161.5985228329
662.3078,183791.7217386713,198950.1690931527,128734.109380484,254007.7814513399
1682.044,1978.788083318173,320579.0934295779,68884.04098429407,253673.840528602
1925.5128,252860.8486468723,868.7780309744659,367.0051363917307,253362.621541455
907.5579,209091.9408039536,455239.6882306201,411045.7527587384,253285.8762758353
1378.5269,235028.1988960168,35185.51025446587,16938.69860269526,253275.0105477874
2309.2127,942.2800396753205,478045.1115436999,225849.3147026035,253138.0768807717
2314.536,141813.1459711357,438732.9056421053,327481.5063187751,253064.5452944659
355.1245,26148.27110099015,235004.457378593,8187.037657969378,252965.6908216138
716.3781,10365.08043642853,242823.4596573632,282.3116433782544,252906.2284504135
990.7556,128621.2254156813,124148.3806262512,0,252769.6060419324
1571.0512,327349.028063246,320101.2655125419,394953.9890861779,252496.3044896101
1332.7795,206830.4687087329,119022.5902435018,73401.02727834614,252452.0316738886
1388.7577,447.5830188457772,473049.6378655966,221219.4037512002,252277.8171332423
2315.8144,148409.106248863,103732.0968983512,0,252141.2031472142
1724.7461,160187.6067448045,196343.8350002293,104455.3080499541,252076.1336950797
423.8938,16961.04071415577,235069.6157309161,0,252030.6564450719
948.5675,118680.1709971066,311022.5350888588,177743.410670949,251959.2954150165
999.2966,92814.58390801909,158986.3796683273,0,251800.9635763464
2473.0575,268785.3813173852,137701.3179094528,154706.7805712834,251779.9186555546
536.9155,126265.5253164929,158117.6016373528,32748.15063187751,251634.9763219682
2696.307,134652.759949643,268018.0225556227,151036.7292073661,251634.0532978996
3702.9813,18845.60079350641,655927.4133857217,423213.3845883412,251559.629590887
1157.0591,216959.9791352426,604235.120542741,569704.8963373173,251490.2033406663
383.7607,50647.55213254848,200687.7251551016,0,251335.2772876501
839.7619,254415.6107123366,2562.895191374674,5646.232867565088,251332.2730361461
1045.7055,30953.89930333428,1055782.50214172,835642.4643996329,251093.9370454211
